COD_PERSONOR|COD_PERSONDE|IDW_CANAL|COD_TRANSAC|FEC_OPER|HMS_OPER|IMP_IMPOPER
26832762||18|KW70|02/09/2019|111517|248.63
26832762||18|KW70|02/09/2019|122115|395.52
26832762||18|KW70|02/09/2019|151707|496
26832762||18|KW70|02/09/2019|151742|403
26832762||18|KW70|02/09/2019|151814|279
26832762||18|KW70|02/09/2019|165005|600
26832762||18|KW77|02/09/2019|165554|2205.93
26832762||18|KW70|02/09/2019|170309|92.24
26832762||18|KW70|02/09/2019|170341|252.03
26832762||18|KW70|02/09/2019|170446|313.28
26832762||18|KW70|02/09/2019|170535|332.71
26832762||18|KW70|02/09/2019|170704|395.52
26832762||18|KW70|02/09/2019|171013|248.63
26832762||18|KW70|02/09/2019|191510|500
26833376||18|KW70|02/09/2019|181653|3190
26957380||18|KW74|02/09/2019|043822|10223
26957380||18|KW74|02/09/2019|122804|20201
26961140||18|KW70|02/09/2019|074120|2000
26961280||18|KW77|02/09/2019|101230|132.43
26961280||18|KW77|02/09/2019|101345|218.25
26961353||18|KW70|02/09/2019|174614|288
26962883||18|KW70|02/09/2019|190914|140
26963770||18|KW77|02/09/2019|175314|118
26963770||18|KW77|02/09/2019|175435|121.54
26966619||18|KW70|02/09/2019|122412|922
26968506||18|KW83|02/09/2019|192454|165.3
26968506||18|KW83|02/09/2019|192619|231.3
26968506||18|KW83|02/09/2019|192717|155
26968824||18|KW70|02/09/2019|170211|2230
26968824||18|KW77|02/09/2019|170353|174.5
26968824||18|KW77|02/09/2019|170451|19.9
26968824||18|KW70|02/09/2019|171940|149
26969780||18|KW77|02/09/2019|114906|95.13
26971235||18|KW77|02/09/2019|100315|991.2
26971235||18|KW77|02/09/2019|100816|755.2
26971235||18|KW77|02/09/2019|100903|21.83
26971235||18|KW77|02/09/2019|100953|214.76
26971235||18|KW77|02/09/2019|111731|991.2
26971235||18|KW77|02/09/2019|111733|755.2
26971235||18|KW77|02/09/2019|111735|21.83
26971235||18|KW77|02/09/2019|111737|214.76
26971235||18|KW77|02/09/2019|143827|434.24
26971235||18|KW77|02/09/2019|152517|434.24
26971267||18|KW70|02/09/2019|205720|640
26971519||18|KW70|02/09/2019|115930|1204
26974514||18|KW70|02/09/2019|123353|623
26979594||18|KW70|02/09/2019|135936|11389.95
26979594||18|KW70|02/09/2019|140139|3015.42
26979594||18|KW70|02/09/2019|140951|11389.95
26979594||18|KW70|02/09/2019|140951|3015.42
26979594||18|KW70|02/09/2019|152943|6881.76
26979594||18|KW70|02/09/2019|153125|3015.42
26983764||18|KW70|02/09/2019|171525|1350
26983764||18|KW70|02/09/2019|172016|1000
26983881||18|KW70|02/09/2019|142336|500
27158208||18|KW77|02/09/2019|160748|203.47
27158208||18|KW77|02/09/2019|175411|203.47
27162415||18|KW70|02/09/2019|113619|631.1
27165708||18|KW77|02/09/2019|132144|6000
27165708||18|KW83|02/09/2019|152219|87.2
27165869||18|KW70|02/09/2019|175624|1758.75
27165869||18|KW70|02/09/2019|175741|1016.13
27165869||18|KW70|02/09/2019|180717|1218.41
27165869||18|KW70|02/09/2019|181009|1140.46
27165869||18|KW70|02/09/2019|181429|222.58
27165869||18|KW70|02/09/2019|181911|1758.75
27165869||18|KW70|02/09/2019|181911|1016.13
27165869||18|KW70|02/09/2019|181914|1218.41
27165869||18|KW70|02/09/2019|181914|1140.46
27165869||18|KW70|02/09/2019|181915|222.58
27165869||18|KW70|02/09/2019|182805|2923.85
27166326||18|KW70|02/09/2019|112722|1760
27167260||18|KW98|02/09/2019|155355|141.87
27167260||18|KW70|02/09/2019|163242|509.82
27167260||18|KW70|02/09/2019|162844|2561.56
27168483||18|KW77|02/09/2019|105441|31715.45
27169616||18|KW70|02/09/2019|104435|714.7
27174314||18|KW98|02/09/2019|093837|399.73
27174314||18|KW98|02/09/2019|094114|74.06
27174314||18|KW98|02/09/2019|094219|55.98
27175490||18|KW77|02/09/2019|144343|236.95
27175490||18|KW70|02/09/2019|144501|240
27176066||18|KW98|02/09/2019|122603|136
27176066||18|KW83|02/09/2019|164050|105
27176812||18|KW36|02/09/2019|110648|1723.69
27179355||18|KW70|02/09/2019|093848|300
27182522||18|KW77|02/09/2019|181821|145.58
27320236||18|KW70|02/09/2019|163919|2300
27320849||18|KW77|02/09/2019|095118|826.5
27320849||18|KW81|02/09/2019|101856|52.3
27320849||18|KW77|02/09/2019|132329|826.5
27320849||18|KW81|02/09/2019|132331|52.3
27322648||18|KW70|02/09/2019|160806|625
27322648||18|KW70|02/09/2019|160837|1625
27322648||18|KW70|02/09/2019|161346|625
27322648||18|KW70|02/09/2019|161346|1625
27322648||18|KW77|02/09/2019|165429|86.89
27322648||18|KW77|02/09/2019|165559|86.89
27323611||18|KW70|02/09/2019|154449|1600
27323611||18|KW70|02/09/2019|162822|5293
27323611||18|KW70|02/09/2019|173327|5293
27323611||18|KW70|02/09/2019|180912|1150
27324181||18|KW70|02/09/2019|214307|135.27
27325043||18|KW70|02/09/2019|141835|200
27327224||18|KW70|02/09/2019|133909|1100
27327224||18|KW70|02/09/2019|134026|1100
27327967||18|KW70|02/09/2019|191857|2000.27
27331319||18|KW70|02/09/2019|091816|3000
27333451||18|KW70|02/09/2019|091815|1142
27333739||18|KW36|02/09/2019|120413|4278
27333739||18|KW36|02/09/2019|120809|3970.31
27333953||18|KW77|02/09/2019|142319|118
27333953||18|KW77|02/09/2019|142636|121.54
27334369||18|KW77|02/09/2019|134536|738.85
27335820||18|KW77|02/09/2019|163642|1046.26
27336500||18|KW77|02/09/2019|165700|229.14
27336500||18|KW70|02/09/2019|170839|698
27336500||18|KW70|02/09/2019|171217|400
27336500||18|KW70|02/09/2019|171513|20
27336680||18|KW70|02/09/2019|111843|531
27336680||18|KW70|02/09/2019|112050|414.4
27336680||18|KW70|02/09/2019|112224|860
27336680||18|KW70|02/09/2019|111546|70.8
27336680||18|KW70|02/09/2019|112413|600
27336680||18|KW70|02/09/2019|112613|1000
27338257||18|KW70|02/09/2019|114020|1947
27338257||18|KW70|02/09/2019|151709|80
27338257||18|KW70|02/09/2019|151837|40
27338257||18|KW70|02/09/2019|161111|90
27338257||18|KW77|02/09/2019|204830|243
27350348||18|KW70|02/09/2019|130536|821.82
27350348||18|KW70|02/09/2019|131431|821.82
27495852||18|KW70|02/09/2019|184348|6154
27497441||18|KW70|02/09/2019|110957|118
27498257||18|KW36|02/09/2019|172838|1322.38
27501902||18|KW70|02/09/2019|160315|3894
27502832||18|KW77|02/09/2019|145424|1469.12
27503546||18|KW70|02/09/2019|182910|835
27510120||18|KW77|02/09/2019|105615|915
27510120||18|KW77|02/09/2019|105925|142
27510120||18|KW77|02/09/2019|110217|85.5
27510120||18|KW83|02/09/2019|110541|162.8
27510881||18|KW70|02/09/2019|143901|50
27510881||18|KW70|02/09/2019|144345|484
27510881||18|KW70|02/09/2019|144657|354
27510881||18|KW70|02/09/2019|191430|300
27510881||18|KW70|02/09/2019|145412|8000
27511250||18|KW70|02/09/2019|162855|1280
27511250||18|KW70|02/09/2019|174859|627
27512872||18|KW70|02/09/2019|071344|2470
27512899||18|KW70|02/09/2019|120407|3717
27512899||18|KW98|02/09/2019|120959|85
27512899||18|KW98|02/09/2019|121250|72.16
27512899||18|KW98|02/09/2019|121323|1
27512899||18|KW83|02/09/2019|121704|137.7
27514244||18|KW77|02/09/2019|151840|597.65
27514751||18|KW70|02/09/2019|142939|1066
27514751||18|KW83|02/09/2019|143139|267.9
27514751||18|KW70|02/09/2019|153147|913.37
27514930||18|KW77|02/09/2019|110245|5091.7
27522139||18|KW77|02/09/2019|125821|187
27522139||18|KW77|02/09/2019|140034|374
27523834||18|KW70|02/09/2019|091908|825
27523834||18|KW70|02/09/2019|092048|475
27523834||18|KW70|02/09/2019|094717|825
27523834||18|KW70|02/09/2019|094718|475
27523834||18|KW70|02/09/2019|124417|323.9
27523834||18|KW70|02/09/2019|133321|323.9
27523834||18|KW77|02/09/2019|134110|51.23
27643528||18|KW74|02/09/2019|132311|42076
27643808||18|KW77|02/09/2019|101128|389.4
27643808||18|KW77|02/09/2019|100918|550.23
27646484||18|KW87|02/09/2019|123924|285
27646484||18|KW77|02/09/2019|124219|154.98
27646724||18|KW70|02/09/2019|123254|2006
27647051||18|KW77|02/09/2019|101340|118
27647051||18|KW77|02/09/2019|103336|344.97
27647051||18|KW77|02/09/2019|103517|355.32
27647051||18|KW77|02/09/2019|152240|344.97
27647051||18|KW77|02/09/2019|152241|355.32
27655056||18|KW77|02/09/2019|144315|239.54
27655346||18|KW70|02/09/2019|175934|33.2
27655346||18|KW70|02/09/2019|180843|33.2
27663781||18|KW70|02/09/2019|111256|247.8
27663849||18|KW77|02/09/2019|105717|110
27664580||18|KW77|02/09/2019|205106|1796.36
21789498||18|KW70|02/09/2019|135824|2636.36
21795433||18|KW77|02/09/2019|183138|1039.98
21821541||18|KW70|02/09/2019|153227|15000
21821541||18|KW70|02/09/2019|155620|15000
21865003||18|KW36|02/09/2019|111924|1463
21865003||18|KW36|02/09/2019|112040|2618.77
21865003||18|KW36|02/09/2019|112122|1463
21865003||18|KW36|02/09/2019|112147|1552.67
21865003||18|KW36|02/09/2019|135429|1463
21865003||18|KW36|02/09/2019|135430|2618.77
21865003||18|KW36|02/09/2019|135430|1463
21865003||18|KW36|02/09/2019|135430|1552.67
21992668||18|KW70|02/09/2019|150255|316
22011449||18|KW77|02/09/2019|173526|289.58
22011449||18|KW77|02/09/2019|175742|367.66
22011449||18|KW77|02/09/2019|180253|134.35
22011449||18|KW83|02/09/2019|174124|195
22011449||18|KW87|02/09/2019|174246|264.8
22011449||18|KW83|02/09/2019|174347|95
23612934||18|KW70|02/09/2019|093023|2500
23629650||18|KW77|02/09/2019|093025|17000
23629650||18|KW77|02/09/2019|131301|16500
23636238||18|KW70|02/09/2019|103306|4240
23661472||18|KW70|02/09/2019|160629|455
23678244||18|KW70|02/09/2019|105504|14000
23685865||18|KW36|02/09/2019|154730|2663.85
23685865||18|KW36|02/09/2019|154810|3540
23685865||18|KW36|02/09/2019|154847|2663.85
23685865||18|KW36|02/09/2019|154957|4425
23685865||18|KW36|02/09/2019|155238|914.5
23685865||18|KW36|02/09/2019|155355|4425
23716053||18|KW36|02/09/2019|184400|917.15
23716053||18|KW36|02/09/2019|184431|627.21
23716053||18|KW36|02/09/2019|184500|2584.47
23716053||18|KW36|02/09/2019|184606|1028.11
23716053||18|KW36|02/09/2019|184701|1023.64
23716053||18|KW36|02/09/2019|184728|7160.93
23716053||18|KW36|02/09/2019|184759|902.7
23716053||18|KW36|02/09/2019|184826|163.72
23716053||18|KW36|02/09/2019|184854|4349.48
23716053||18|KW36|02/09/2019|184953|2575.35
23716053||18|KW36|02/09/2019|185022|1085.6
23716053||18|KW36|02/09/2019|185217|1098.82
23716053||18|KW36|02/09/2019|185252|1888
23716053||18|KW36|02/09/2019|185323|625.4
23716053||18|KW36|02/09/2019|185350|902.7
23716053||18|KW36|02/09/2019|185418|3020.8
23716053||18|KW36|02/09/2019|185513|77.88
23716053||18|KW36|02/09/2019|185546|105.47
23761625||18|KW77|02/09/2019|103354|189
23762581||18|KW70|02/09/2019|124639|1198.8
23839778||18|KW77|02/09/2019|140141|226.32
21168996||18|KW70|02/09/2019|140627|9200
21168996||18|KW70|02/09/2019|185129|14000
21227332||18|KW77|02/09/2019|091917|208.73
21227332||18|KW77|02/09/2019|092201|99.41
21232755||18|KW70|02/09/2019|112435|5000
21264592||18|KW77|02/09/2019|105305|706.16
21264592||18|KW77|02/09/2019|105413|979.61
21264592||18|KW77|02/09/2019|105727|269.73
21266617||18|KW77|02/09/2019|111858|2147.58
21271839||18|KW77|02/09/2019|185906|335
21271839||18|KW77|02/09/2019|190001|335
21271839||18|KW77|02/09/2019|190102|335
21271839||18|KW77|02/09/2019|190211|335
21271839||18|KW77|02/09/2019|190309|335
21271839||18|KW77|02/09/2019|190416|335
21274569||18|KW70|02/09/2019|143711|285.29
21274569||18|KW70|02/09/2019|143758|285.29
21346899||18|KW70|02/09/2019|111646|32432.5
21346899||18|KW70|02/09/2019|121128|32432.5
21346899||18|KW70|02/09/2019|123651|32432.5
21346899||18|KW70|02/09/2019|130147|1261
21396547||18|KW83|02/09/2019|162459|217.7
21412383||18|KW36|02/09/2019|160346|1093.86
21413071||18|KW70|02/09/2019|084907|5
21413071||18|KW70|02/09/2019|163907|120
21443459||18|KW77|02/09/2019|121805|36.46
21443459||18|KW77|02/09/2019|124943|36.46
21443459||18|KW77|02/09/2019|084330|445.46
21443459||18|KW77|02/09/2019|084358|432.48
21443459||18|KW98|02/09/2019|084443|79
21443459||18|KW77|02/09/2019|124505|445.46
21443459||18|KW77|02/09/2019|124506|432.48
21443459||18|KW98|02/09/2019|124603|79
23248630||18|KW70|02/09/2019|104842|560
23282378||18|KW70|02/09/2019|143604|1400
23349141||18|KW83|02/09/2019|175257|69.1
23351482||18|KW74|02/09/2019|161158|119.69
23385628||18|KW70|02/09/2019|163047|16599
23452755||18|KW36|02/09/2019|160225|662.61
23454147||18|KW83|02/09/2019|113941|29.9
23454147||18|KW83|02/09/2019|114051|69.9
23454147||18|KW83|02/09/2019|114131|69.9
23454147||18|KW83|02/09/2019|114210|29.9
23454147||18|KW83|02/09/2019|114248|105.9
23454147||18|KW83|02/09/2019|114325|59.9
23454147||18|KW83|02/09/2019|114414|64.9
23454147||18|KW83|02/09/2019|114508|29.9
23454147||18|KW83|02/09/2019|114624|199.9
23454147||18|KW83|02/09/2019|115326|29.9
23454147||18|KW83|02/09/2019|115328|69.9
23454147||18|KW83|02/09/2019|115330|69.9
23454147||18|KW83|02/09/2019|115332|29.9
23454147||18|KW83|02/09/2019|115334|105.9
23454147||18|KW83|02/09/2019|115336|59.9
23454147||18|KW83|02/09/2019|115338|64.9
23454147||18|KW83|02/09/2019|115340|29.9
23454147||18|KW83|02/09/2019|115342|199.9
23489144||18|KW83|02/09/2019|102233|89.9
23489144||18|KW83|02/09/2019|102254|79.9
23489144||18|KW83|02/09/2019|102313|125.9
23494886||18|KW83|02/09/2019|113719|166
23526549||18|KW70|02/09/2019|130849|10000
23596686||18|KW77|02/09/2019|100547|3100
23596686||18|KW77|02/09/2019|111513|12000
23619706||18|KW36|02/09/2019|095804|3962.53
23619706||18|KW36|02/09/2019|095946|12036
23631203||18|KW81|02/09/2019|100757|61.6
23655096||18|KW70|02/09/2019|170328|2900
23655096||18|KW70|02/09/2019|170737|1300
23655096||18|KW70|02/09/2019|171317|1300
23655096||18|KW70|02/09/2019|171948|4280
21425152||18|KW77|02/09/2019|182502|224.71
21425152||18|KW77|02/09/2019|114625|255.55
21428437||18|KW77|02/09/2019|165808|389.34
21428437||18|KW70|02/09/2019|144822|360
21489691||18|KW70|02/09/2019|133619|8600
21503142||18|KW81|02/09/2019|130723|928.8
21517665||18|KW70|02/09/2019|155138|295
02070740||18|KW77|02/09/2019|103236|362.2
02070740||18|KW77|02/09/2019|103456|429.01
03399184||18|KW70|02/09/2019|135556|1231.43
03399184||18|KW70|02/09/2019|135707|4022.2
03399184||18|KW70|02/09/2019|140020|1412.4
03399184||18|KW70|02/09/2019|140157|1231.43
03399184||18|KW70|02/09/2019|140157|4022.2
03399184||18|KW70|02/09/2019|140158|1412.4
03399184||18|KW70|02/09/2019|143439|1231.43
03399184||18|KW70|02/09/2019|143440|4022.2
03399184||18|KW70|02/09/2019|143441|1412.4
03894398||18|KW70|02/09/2019|170756|1062
03894398||18|KW70|02/09/2019|181435|1062
03894398||18|KW70|02/09/2019|144442|3930
03894398||18|KW70|02/09/2019|144531|3930
03894398||18|KW77|02/09/2019|115729|3398
03894398||18|KW77|02/09/2019|115800|3398
04186052||18|KW74|02/09/2019|120811|25305
04192958||18|KW77|02/09/2019|133833|128.91
22195857||18|KW77|02/09/2019|175201|1203.6
22258319||18|KW70|02/09/2019|161959|1150
22258319||18|KW70|02/09/2019|162437|5000
22297141||18|KW98|02/09/2019|101350|98.99
22297141||18|KW98|02/09/2019|101428|5922.07
22297141||18|KW77|02/09/2019|101511|149.99
22297141||18|KW77|02/09/2019|101621|1051
22297141||18|KW77|02/09/2019|102344|630
22297141||18|KW77|02/09/2019|105108|149.99
22297141||18|KW98|02/09/2019|105137|98.99
22297141||18|KW98|02/09/2019|105210|5922.07
22297141||18|KW77|02/09/2019|105245|1051
22297141||18|KW77|02/09/2019|105349|630
22297141||18|KW77|02/09/2019|105718|123
22297141||18|KW77|02/09/2019|105957|123
22334940||18|KW77|02/09/2019|163542|299
22334940||18|KW77|02/09/2019|183325|299
21272292||18|KW77|02/09/2019|134829|250
04055632||18|KW70|02/09/2019|100922|3000
07941056||18|KW70|02/09/2019|143435|200
09214755||18|KW70|02/09/2019|164624|2500
22830890||18|KW70|02/09/2019|103053|3100
22856943||18|KW98|02/09/2019|160351|149.9
22856943||18|KW98|02/09/2019|160815|99.9
22890560||18|KW36|02/09/2019|121707|13834.86
22890560||18|KW36|02/09/2019|121826|8026.45
22890560||18|KW36|02/09/2019|121515|2155.27
22890560||18|KW36|02/09/2019|121618|1479.58
22890560||18|KW36|02/09/2019|121923|1484.79
22898686||18|KW77|02/09/2019|094017|921.54
22919104||18|KW77|02/09/2019|141032|390.9
22919104||18|KW77|02/09/2019|141343|402.63
22957521||18|KW36|02/09/2019|131300|987.44
22985687||18|KW70|02/09/2019|123015|17728.73
22985687||18|KW70|02/09/2019|132415|150
22985687||18|KW98|02/09/2019|134255|48.99
22985687||18|KW70|02/09/2019|134438|5197.69
22985687||18|KW70|02/09/2019|134439|17728.73
22985687||18|KW70|02/09/2019|134651|150
22985687||18|KW98|02/09/2019|134755|48.99
22987679||18|KW70|02/09/2019|184622|3555
23018707||18|KW70|02/09/2019|154957|4956
23036704||18|KW77|02/09/2019|092053|12652.1
23057808||18|KW77|02/09/2019|113654|35.4
23057808||18|KW77|02/09/2019|113857|36.46
23093479||18|KW70|02/09/2019|110123|40000
23126850||18|KW36|02/09/2019|153519|1373.02
23149780||18|KW70|02/09/2019|104336|1300
23149780||18|KW70|02/09/2019|104828|220
23149780||18|KW70|02/09/2019|123957|120
23149780||18|KW70|02/09/2019|124453|259.6
23149780||18|KW77|02/09/2019|152931|587.48
23149780||18|KW77|02/09/2019|153120|743.18
23149780||18|KW70|02/09/2019|160004|120
23149780||18|KW70|02/09/2019|160512|120
23149780||18|KW70|02/09/2019|181419|1526.6
23149780||18|KW70|02/09/2019|194218|290
23149780||18|KW70|02/09/2019|163510|662.4
23149780||18|KW70|02/09/2019|171949|712
23169847||18|KW36|02/09/2019|081441|13615.2
23169847||18|KW36|02/09/2019|145713|13615.2
23176662||18|KW70|02/09/2019|185333|2200
23176662||18|KW70|02/09/2019|190205|1733.33
26983881||18|KW70|02/09/2019|142855|3148
26984841||18|KW77|02/09/2019|085900|69.9
26984841||18|KW77|02/09/2019|092039|69.9
26985446||18|KW77|02/09/2019|160449|41.9
26985446||18|KW77|02/09/2019|183837|41.9
26992021||18|KW77|02/09/2019|180803|945.02
26992021||18|KW77|02/09/2019|184001|94.13
26996477||18|KW70|02/09/2019|134026|7500
26997596||18|KW70|02/09/2019|111141|800
26998024||18|KW83|02/09/2019|162332|95.1
26998024||18|KW83|02/09/2019|162416|98.3
27000964||18|KW70|02/09/2019|150727|2772
27054939||18|KW70|02/09/2019|191939|600
27019585||18|KW70|02/09/2019|112340|1200
27019585||18|KW70|02/09/2019|112952|1558
27019585||18|KW70|02/09/2019|121216|550
27019585||18|KW70|02/09/2019|130634|720
27015567||18|KW70|02/09/2019|162246|5192
27015567||18|KW70|02/09/2019|163146|800.4
27135074||18|KW81|02/09/2019|120553|4698.4
27135074||18|KW77|02/09/2019|122525|8814.5
27135074||18|KW70|02/09/2019|171348|3610
27135074||18|KW81|02/09/2019|181425|4698.4
27135074||18|KW77|02/09/2019|181431|8814.5
27135074||18|KW70|02/09/2019|181435|3610
27010860||18|KW77|02/09/2019|175142|258.72
27010860||18|KW77|02/09/2019|175327|298
27183316||18|KW70|02/09/2019|154846|637.2
27183859||18|KW70|02/09/2019|192826|324
27183910||18|KW77|02/09/2019|153113|558.08
27190727||18|KW70|02/09/2019|104313|1000
27192840||18|KW77|02/09/2019|150055|17500
27192840||18|KW77|02/09/2019|091455|5000
27192850||18|KW70|02/09/2019|105246|24000
27194036||18|KW77|02/09/2019|194242|184.58
27197343||18|KW70|02/09/2019|101231|1000
27198133||18|KW77|02/09/2019|183707|146.72
27199660||18|KW77|02/09/2019|181241|341.56
27199660||18|KW77|02/09/2019|181414|106.62
27200493||18|KW77|02/09/2019|124149|18220
27201068||18|KW83|02/09/2019|194406|266.5
27203270||18|KW83|02/09/2019|113710|220.9
27204356||18|KW70|02/09/2019|124859|3456.4
27206021||18|KW70|02/09/2019|152603|1800
27206940||18|KW70|02/09/2019|162635|1310
27209316||18|KW77|02/09/2019|185444|4276.8
27209316||18|KW87|02/09/2019|193207|1380.2
27209316||18|KW87|02/09/2019|193358|296.6
27209316||18|KW87|02/09/2019|193527|1045.8
27209316||18|KW83|02/09/2019|193629|251.1
27209316||18|KW83|02/09/2019|193914|214.8
27209316||18|KW83|02/09/2019|194012|266.4
27209316||18|KW77|02/09/2019|194734|2328.49
27209316||18|KW77|02/09/2019|194838|906.24
27209845||18|KW70|02/09/2019|151000|944
27209845||18|KW70|02/09/2019|151646|944
27209852||18|KW70|02/09/2019|161630|800
27212772||18|KW77|02/09/2019|175836|7000
27216168||18|KW77|02/09/2019|151557|13336.95
27350348||18|KW70|02/09/2019|131819|821.82
27351117||18|KW77|02/09/2019|144407|3929.4
27351117||18|KW70|02/09/2019|143648|5306.3
27354161||18|KW70|02/09/2019|190536|300
27355432||18|KW70|02/09/2019|145458|3000
27355432||18|KW70|02/09/2019|151104|3000
27355592||18|KW70|02/09/2019|162055|4875
27355592||18|KW70|02/09/2019|162508|4875
27358562||18|KW77|02/09/2019|154659|556.51
27358562||18|KW77|02/09/2019|154846|185.43
27358562||18|KW77|02/09/2019|163556|1938.08
27358562||18|KW70|02/09/2019|112648|250
27360024||18|KW77|02/09/2019|131621|239.54
27360411||18|KW77|02/09/2019|161437|70
27361397||18|KW70|02/09/2019|072818|343.97
27361579||18|KW98|02/09/2019|201012|82.98
27362007||18|KW77|02/09/2019|132103|239.54
27362007||18|KW77|02/09/2019|171144|239.54
27362467||18|KW77|02/09/2019|115156|284.16
27362514||18|KW70|02/09/2019|132439|1235.57
27367576||18|KW77|02/09/2019|174101|276.99
27367795||18|KW36|02/09/2019|180804|5359.45
27370730||18|KW36|02/09/2019|000719|1611.11
27372887||18|KW77|02/09/2019|102857|1524.69
27378514||18|KW83|02/09/2019|100632|66.9
27378514||18|KW87|02/09/2019|100749|85.9
27378514||18|KW77|02/09/2019|100923|88.67
27378514||18|KW77|02/09/2019|101039|200
27378514||18|KW77|02/09/2019|101145|200
27378514||18|KW77|02/09/2019|101227|200
