customer_id|digital_affiliation_type|digital_affiliation_date|online_banking_affiliation_type|online_banking_affiliation_date|sms_affiliation_type|sms_affiliation_date|cutoff_date
57967806|NO|9999-12-31|SI|2015-09-16|NO|9999-12-31|2020-02-28
29438691|SI|2016-11-04|SI|2016-11-04|SI|2016-11-04|2020-02-28
45096100|SI|2016-12-24|SI|2016-11-19|SI|2016-12-24|2020-02-28
50982828|NO|9999-12-31|SI|2014-02-18|NO|9999-12-31|2020-02-28
34709340|NO|9999-12-31|NO|9999-12-31|SI|2016-05-17|2020-02-28
77969732|NO|9999-12-31|SI|2013-12-17|NO|9999-12-31|2020-02-28
31378371|SI|2016-09-23|SI|2016-09-23|SI|2016-09-23|2020-02-28
48028059|SI|2018-08-20|SI|2018-08-20|SI|2018-08-20|2020-02-28
51890531|SI|2019-03-29|SI|2019-03-29|SI|2019-03-22|2020-02-28
21356173|NO|9999-12-31|SI|2018-03-08|NO|9999-12-31|2020-02-28
40930056|NO|9999-12-31|SI|2015-12-24|NO|9999-12-31|2020-02-28
03657276|NO|9999-12-31|NO|9999-12-31|SI|2017-03-04|2020-02-28
71360849|NO|9999-12-31|NO|9999-12-31|SI|2017-11-28|2020-02-28
91588698|NO|9999-12-31|NO|9999-12-31|SI|2017-07-21|2020-02-28
28296337|NO|9999-12-31|SI|2014-12-09|NO|9999-12-31|2020-02-28
39503009|NO|9999-12-31|SI|2012-04-12|NO|9999-12-31|2020-02-28
37494420|NO|9999-12-31|NO|9999-12-31|SI|2016-10-01|2020-02-28
28265443|SI|2018-09-18|SI|2018-09-18|SI|2018-09-18|2020-02-28
53062739|SI|2016-12-06|SI|2016-03-28|SI|2016-12-06|2020-02-28
75156878|NO|9999-12-31|SI|2015-08-12|NO|9999-12-31|2020-02-28
43364164|SI|2018-08-18|SI|2018-08-18|SI|2018-07-03|2020-02-28
20608214|NO|9999-12-31|SI|2012-12-04|NO|9999-12-31|2020-02-28
20507507|SI|2018-09-24|SI|2018-09-24|SI|2018-09-24|2020-02-28
91211530|NO|9999-12-31|SI|2015-12-01|NO|9999-12-31|2020-02-28
66437016|NO|9999-12-31|NO|9999-12-31|SI|2018-01-15|2020-02-28
16536004|NO|9999-12-31|SI|2016-04-04|NO|9999-12-31|2020-02-28
17996113|NO|9999-12-31|SI|2016-01-16|NO|9999-12-31|2020-02-28
29308893|SI|2018-02-22|SI|2018-02-22|SI|2018-02-22|2020-02-28
76076759|SI|2018-08-10|SI|2018-08-10|SI|2018-08-10|2020-02-28
93188215|NO|9999-12-31|SI|2019-06-28|NO|9999-12-31|2020-02-28
88523829|NO|9999-12-31|SI|2014-08-12|NO|9999-12-31|2020-02-28
54463134|SI|2019-01-15|SI|2019-01-15|SI|2019-01-15|2020-02-28
44132780|SI|2019-05-08|SI|2019-05-08|SI|2019-05-06|2020-02-28
92602989|NO|9999-12-31|SI|2014-12-05|NO|9999-12-31|2020-02-28
56764871|SI|2019-07-23|SI|2019-07-23|SI|2019-07-23|2020-02-28
40839558|NO|9999-12-31|SI|2016-07-18|NO|9999-12-31|2020-02-28
46994946|NO|9999-12-31|SI|2016-07-20|NO|9999-12-31|2020-02-28
64197536|NO|9999-12-31|NO|9999-12-31|SI|2019-10-17|2020-02-28
19519051|SI|2017-10-11|SI|2017-03-26|SI|2017-10-11|2020-02-28
58958031|SI|2018-05-27|SI|2018-05-27|SI|2016-06-11|2020-02-28
21859886|NO|9999-12-31|SI|2016-07-11|NO|9999-12-31|2020-02-28
82772757|NO|9999-12-31|SI|2014-06-08|NO|9999-12-31|2020-02-28
66195472|NO|9999-12-31|SI|2019-03-11|NO|9999-12-31|2020-02-28
03914348|NO|9999-12-31|NO|9999-12-31|SI|2017-08-15|2020-02-28
76139639|NO|9999-12-31|NO|9999-12-31|SI|2017-09-09|2020-02-28
19988416|SI|2017-02-09|SI|2016-10-04|SI|2017-02-09|2020-02-28
87803162|SI|2019-06-11|SI|2019-06-11|SI|2019-06-11|2020-02-28
66103294|NO|9999-12-31|SI|2015-12-30|NO|9999-12-31|2020-02-28
42945341|NO|9999-12-31|SI|2017-04-02|NO|9999-12-31|2020-02-28
77546281|SI|2018-01-10|SI|2018-01-10|SI|2013-05-25|2020-02-28
74273789|SI|2020-01-18|SI|2016-09-07|SI|2020-01-18|2020-02-28
44160855|NO|9999-12-31|NO|9999-12-31|SI|2018-08-24|2020-02-28
76084844|SI|2019-06-10|SI|2019-06-10|SI|2019-06-10|2020-02-28
58660613|SI|2017-10-03|SI|2017-10-03|SI|2017-07-03|2020-02-28
59792202|NO|9999-12-31|SI|2012-11-28|NO|9999-12-31|2020-02-28
76795605|SI|2019-03-21|SI|2019-03-21|SI|2018-06-06|2020-02-28
10934064|NO|9999-12-31|SI|2013-08-16|NO|9999-12-31|2020-02-28
21614609|NO|9999-12-31|SI|2018-08-09|NO|9999-12-31|2020-02-28
12742440|SI|2017-04-25|SI|2017-04-25|SI|2017-04-25|2020-02-28
07281829|NO|9999-12-31|SI|2015-03-21|NO|9999-12-31|2020-02-28
57623969|NO|9999-12-31|SI|2015-07-09|NO|9999-12-31|2020-02-28
58387458|NO|9999-12-31|SI|2014-05-31|NO|9999-12-31|2020-02-28
53655663|NO|9999-12-31|SI|2011-06-30|NO|9999-12-31|2020-02-28
87714633|SI|2018-11-06|SI|2018-11-06|SI|2018-08-17|2020-02-28
43155030|SI|2017-08-22|SI|2015-12-02|SI|2017-08-22|2020-02-28
61408964|SI|2018-12-19|SI|2018-12-19|SI|2018-12-18|2020-02-28
17237637|SI|2019-05-06|SI|2019-05-06|SI|2019-05-06|2020-02-28
01000461|SI|2019-07-26|SI|2019-07-26|SI|2019-07-26|2020-02-28
31187489|NO|9999-12-31|NO|9999-12-31|SI|2017-08-28|2020-02-28
16327011|NO|9999-12-31|SI|2016-02-24|NO|9999-12-31|2020-02-28
58018799|NO|9999-12-31|SI|2013-12-24|NO|9999-12-31|2020-02-28
76892921|SI|2019-05-27|SI|2019-05-27|SI|2019-05-27|2020-02-28
81889958|SI|2018-08-15|SI|2018-08-15|SI|2018-08-15|2020-02-28
32401398|SI|2020-02-15|SI|2020-02-15|SI|2020-02-15|2020-02-28
63615029|SI|2015-11-10|SI|2015-11-10|SI|2013-08-15|2020-02-28
31594935|SI|2017-04-02|SI|2017-04-02|SI|2013-06-10|2020-02-28
81362099|NO|9999-12-31|NO|9999-12-31|SI|2018-09-27|2020-02-28
41844675|NO|9999-12-31|SI|2010-10-18|NO|9999-12-31|2020-02-28
82560607|NO|9999-12-31|SI|2019-12-03|NO|9999-12-31|2020-02-28
43339788|NO|9999-12-31|NO|9999-12-31|SI|2019-03-05|2020-02-28
83566438|NO|9999-12-31|SI|2012-12-08|NO|9999-12-31|2020-02-28
79492925|SI|2018-09-13|SI|2016-07-15|SI|2018-09-13|2020-02-28
30758003|NO|9999-12-31|NO|9999-12-31|SI|2017-07-18|2020-02-28
16948209|NO|9999-12-31|SI|2016-05-12|NO|9999-12-31|2020-02-28
61144353|NO|9999-12-31|NO|9999-12-31|SI|2018-11-20|2020-02-28
62133517|NO|9999-12-31|SI|2017-12-26|NO|9999-12-31|2020-02-28
22000349|NO|9999-12-31|SI|2016-08-12|NO|9999-12-31|2020-02-28
87580650|NO|9999-12-31|SI|2016-04-12|NO|9999-12-31|2020-02-28
02358286|SI|2017-02-10|SI|2017-02-10|SI|2017-02-10|2020-02-28
36670988|NO|9999-12-31|NO|9999-12-31|SI|2018-06-15|2020-02-28
77582767|NO|9999-12-31|SI|2016-07-05|NO|9999-12-31|2020-02-28
14896018|NO|9999-12-31|SI|2017-04-07|NO|9999-12-31|2020-02-28
02073927|SI|2018-07-02|SI|2018-07-02|SI|2018-07-02|2020-02-28
44484599|SI|2019-04-25|SI|2019-04-25|SI|2019-04-25|2020-02-28
45467504|NO|9999-12-31|SI|2007-11-23|NO|9999-12-31|2020-02-28
67872244|NO|9999-12-31|SI|2016-05-25|NO|9999-12-31|2020-02-28
58684261|NO|9999-12-31|SI|2015-01-23|NO|9999-12-31|2020-02-28
84319929|SI|2017-04-02|SI|2017-04-02|SI|2016-04-30|2020-02-28
62824924|NO|9999-12-31|NO|9999-12-31|SI|2014-10-16|2020-02-28
90533700|NO|9999-12-31|SI|2015-12-11|NO|9999-12-31|2020-02-28
54748017|SI|2019-03-05|SI|2019-03-05|SI|2018-02-27|2020-02-28
43610375|SI|2017-03-30|SI|2016-09-12|SI|2017-03-30|2020-02-28
87587771|NO|9999-12-31|SI|2014-10-08|NO|9999-12-31|2020-02-28
32009827|SI|2018-11-13|SI|2018-11-13|SI|2018-11-13|2020-02-28
75811784|NO|9999-12-31|SI|2015-01-06|NO|9999-12-31|2020-02-28
23747387|NO|9999-12-31|NO|9999-12-31|SI|2018-09-07|2020-02-28
98602862|NO|9999-12-31|SI|2013-07-12|NO|9999-12-31|2020-02-28
52112668|NO|9999-12-31|SI|2016-07-14|NO|9999-12-31|2020-02-28
92572913|SI|2018-09-18|SI|2018-03-02|SI|2018-09-18|2020-02-28
55279607|SI|2019-04-10|SI|2019-04-10|SI|2019-04-10|2020-02-28
07276655|NO|9999-12-31|NO|9999-12-31|SI|2018-09-18|2020-02-28
29949422|NO|9999-12-31|NO|9999-12-31|SI|2018-08-27|2020-02-28
26809014|NO|9999-12-31|SI|2018-11-15|NO|9999-12-31|2020-02-28
25282128|NO|9999-12-31|SI|2015-10-03|NO|9999-12-31|2020-02-28
76972721|NO|9999-12-31|SI|2016-04-14|NO|9999-12-31|2020-02-28
91203415|NO|9999-12-31|SI|2017-07-02|NO|9999-12-31|2020-02-28
36609112|SI|2017-04-02|SI|2017-04-02|SI|2013-06-27|2020-02-28
71714192|NO|9999-12-31|SI|2015-06-26|NO|9999-12-31|2020-02-28
16959633|NO|9999-12-31|NO|9999-12-31|SI|2019-11-11|2020-02-28
00131154|NO|9999-12-31|NO|9999-12-31|SI|2018-12-18|2020-02-28
45999639|NO|9999-12-31|NO|9999-12-31|SI|2017-05-27|2020-02-28
06203351|SI|2019-06-14|SI|2019-06-14|SI|2019-06-14|2020-02-28
22331897|NO|9999-12-31|SI|2015-11-18|NO|9999-12-31|2020-02-28
92988131|SI|2019-02-27|SI|2019-02-27|SI|2018-10-03|2020-02-28
62817041|NO|9999-12-31|SI|2008-02-22|NO|9999-12-31|2020-02-28
72520955|NO|9999-12-31|SI|2013-03-13|NO|9999-12-31|2020-02-28
29084598|NO|9999-12-31|SI|2017-01-31|NO|9999-12-31|2020-02-28
25317505|SI|2019-03-04|SI|2019-03-04|SI|2019-03-04|2020-02-28
26010770|SI|2019-09-26|SI|2019-09-26|SI|2019-09-26|2020-02-28
75907370|SI|2018-06-08|SI|2018-06-08|SI|2018-06-08|2020-02-28
92727796|NO|9999-12-31|SI|2014-09-01|NO|9999-12-31|2020-02-28
10185761|NO|9999-12-31|SI|2015-08-11|NO|9999-12-31|2020-02-28
83956510|NO|9999-12-31|NO|9999-12-31|SI|2020-02-10|2020-02-28
81608592|NO|9999-12-31|SI|2015-06-12|NO|9999-12-31|2020-02-28
06126454|NO|9999-12-31|NO|9999-12-31|SI|2018-12-06|2020-02-28
88942627|NO|9999-12-31|SI|2015-07-03|NO|9999-12-31|2020-02-28
96024715|SI|2018-08-15|SI|2016-08-04|SI|2018-08-15|2020-02-28
51786703|SI|2017-08-02|SI|2017-08-02|SI|2016-09-19|2020-02-28
87620495|NO|9999-12-31|SI|2006-08-11|NO|9999-12-31|2020-02-28
61277206|NO|9999-12-31|SI|2015-05-30|NO|9999-12-31|2020-02-28
93906441|NO|9999-12-31|SI|2016-01-04|NO|9999-12-31|2020-02-28
38236503|NO|9999-12-31|SI|2015-10-31|NO|9999-12-31|2020-02-28
44277500|NO|9999-12-31|SI|2019-08-22|NO|9999-12-31|2020-02-28
38797732|NO|9999-12-31|NO|9999-12-31|SI|2018-03-26|2020-02-28
82408913|NO|9999-12-31|SI|2013-12-18|NO|9999-12-31|2020-02-28
46935613|SI|2019-05-09|SI|2019-05-09|SI|2019-05-09|2020-02-28
37014299|SI|2018-11-07|SI|2018-11-07|SI|2018-11-07|2020-02-28
66810639|NO|9999-12-31|SI|2016-04-19|NO|9999-12-31|2020-02-28
55686046|SI|2019-04-16|SI|2019-04-16|SI|2019-02-07|2020-02-28
93972248|SI|2017-07-23|SI|2017-07-23|SI|2017-06-27|2020-02-28
07783126|SI|2018-03-28|SI|2018-03-28|SI|2017-01-04|2020-02-28
97836901|NO|9999-12-31|SI|2015-06-09|NO|9999-12-31|2020-02-28
54842967|SI|2019-02-25|SI|2019-02-25|SI|2019-02-25|2020-02-28
71819042|NO|9999-12-31|SI|2012-12-20|NO|9999-12-31|2020-02-28
40145150|SI|2019-03-18|SI|2019-03-18|SI|2015-04-10|2020-02-28
00538170|NO|9999-12-31|NO|9999-12-31|SI|2013-09-16|2020-02-28
00698231|SI|2018-01-04|SI|2018-01-04|SI|2014-03-07|2020-02-28
36691398|NO|9999-12-31|NO|9999-12-31|SI|2018-11-16|2020-02-28
59519389|NO|9999-12-31|SI|2016-04-15|NO|9999-12-31|2020-02-28
40868092|NO|9999-12-31|SI|2019-01-31|NO|9999-12-31|2020-02-28
26649493|NO|9999-12-31|NO|9999-12-31|SI|2019-03-08|2020-02-28
01185544|NO|9999-12-31|NO|9999-12-31|SI|2016-06-25|2020-02-28
80838013|SI|2019-06-27|SI|2019-06-27|SI|2019-06-27|2020-02-28
92952509|NO|9999-12-31|SI|2012-11-12|NO|9999-12-31|2020-02-28
35838866|NO|9999-12-31|SI|2013-11-23|NO|9999-12-31|2020-02-28
35571955|SI|2019-10-24|SI|2019-10-24|SI|2019-10-24|2020-02-28
03324955|SI|2020-01-06|SI|2020-01-06|SI|2020-01-06|2020-02-28
60377118|SI|2018-07-26|SI|2018-07-26|SI|2018-07-26|2020-02-28
79425816|NO|9999-12-31|SI|2016-07-13|NO|9999-12-31|2020-02-28
65889613|NO|9999-12-31|SI|2016-06-05|NO|9999-12-31|2020-02-28
33312284|NO|9999-12-31|SI|2012-02-11|NO|9999-12-31|2020-02-28
31407147|NO|9999-12-31|NO|9999-12-31|SI|2016-09-29|2020-02-28
16415664|NO|9999-12-31|SI|2014-06-13|NO|9999-12-31|2020-02-28
50376352|SI|2019-06-18|SI|2019-06-18|SI|2019-06-18|2020-02-28
48704911|NO|9999-12-31|NO|9999-12-31|SI|2018-11-12|2020-02-28
51199654|NO|9999-12-31|SI|2012-12-09|NO|9999-12-31|2020-02-28
79513445|SI|2020-02-20|SI|2020-02-20|SI|2017-08-09|2020-02-28
98344684|SI|2019-10-17|SI|2019-10-17|SI|2019-10-17|2020-02-28
44331013|SI|2019-10-05|SI|2019-10-05|SI|2019-06-25|2020-02-28
57623470|SI|2018-08-29|SI|2018-08-29|SI|2018-08-29|2020-02-28
12081257|SI|2017-04-02|SI|2017-04-02|SI|2013-07-11|2020-02-28
40421738|NO|9999-12-31|NO|9999-12-31|SI|2018-10-12|2020-02-28
44976091|NO|9999-12-31|SI|2012-07-16|NO|9999-12-31|2020-02-28
27894910|NO|9999-12-31|SI|2019-09-15|NO|9999-12-31|2020-02-28
40845305|SI|2019-06-10|SI|2018-01-07|SI|2019-06-10|2020-02-28
07067102|SI|2019-11-06|SI|2019-11-06|SI|2019-09-05|2020-02-28
96701839|NO|9999-12-31|SI|2015-11-26|NO|9999-12-31|2020-02-28
43009981|NO|9999-12-31|NO|9999-12-31|SI|2019-03-08|2020-02-28
20528029|NO|9999-12-31|SI|2011-08-22|NO|9999-12-31|2020-02-28
31729922|NO|9999-12-31|SI|2015-10-05|NO|9999-12-31|2020-02-28
75737133|NO|9999-12-31|SI|2017-08-12|NO|9999-12-31|2020-02-28
44723545|NO|9999-12-31|SI|2014-12-28|NO|9999-12-31|2020-02-28
73671350|NO|9999-12-31|SI|2015-10-01|NO|9999-12-31|2020-02-28
53845632|SI|2019-05-27|SI|2019-05-27|SI|2017-11-03|2020-02-28
93593161|NO|9999-12-31|SI|2013-05-22|NO|9999-12-31|2020-02-28
60348924|SI|2019-03-19|SI|2019-03-19|SI|2019-03-19|2020-02-28
64308798|SI|2019-08-20|SI|2019-08-20|SI|2019-07-10|2020-02-28
86601518|NO|9999-12-31|SI|2015-12-31|NO|9999-12-31|2020-02-28
17639759|NO|9999-12-31|NO|9999-12-31|SI|2017-03-03|2020-02-28
72523378|NO|9999-12-31|SI|2019-10-09|NO|9999-12-31|2020-02-28
85118982|SI|2018-12-19|SI|2018-12-19|SI|2018-12-19|2020-02-28
51585683|SI|2018-10-01|SI|2018-10-01|SI|2018-09-17|2020-02-28
41820587|SI|2017-04-02|SI|2017-04-02|SI|2016-09-19|2020-02-28
09059450|NO|9999-12-31|SI|2017-06-08|NO|9999-12-31|2020-02-28
84017320|NO|9999-12-31|SI|2016-07-21|NO|9999-12-31|2020-02-28
39626310|NO|9999-12-31|SI|2020-01-15|NO|9999-12-31|2020-02-28
15517717|SI|2018-09-21|SI|2018-09-21|SI|2018-09-21|2020-02-28
99502026|NO|9999-12-31|SI|2014-01-09|NO|9999-12-31|2020-02-28
07049205|SI|2017-11-24|SI|2017-11-24|SI|2017-11-24|2020-02-28
56074951|NO|9999-12-31|NO|9999-12-31|SI|2019-11-14|2020-02-28
33986209|NO|9999-12-31|NO|9999-12-31|SI|2019-07-19|2020-02-28
07159790|NO|9999-12-31|SI|2015-12-14|NO|9999-12-31|2020-02-28
24744785|SI|2018-03-23|SI|2016-05-09|SI|2018-03-23|2020-02-28
56179319|NO|9999-12-31|SI|2016-06-15|NO|9999-12-31|2020-02-28
96979019|SI|2017-07-26|SI|2017-07-04|SI|2017-07-26|2020-02-28
55465566|SI|2017-05-26|SI|2017-05-26|SI|2017-05-10|2020-02-28
26404431|NO|9999-12-31|SI|2014-03-27|NO|9999-12-31|2020-02-28
43445594|NO|9999-12-31|NO|9999-12-31|SI|2019-02-11|2020-02-28
60848535|NO|9999-12-31|SI|2012-08-02|NO|9999-12-31|2020-02-28
71011059|NO|9999-12-31|SI|2016-07-21|NO|9999-12-31|2020-02-28
90731722|NO|9999-12-31|SI|2013-01-21|NO|9999-12-31|2020-02-28
67804273|NO|9999-12-31|SI|2013-10-12|NO|9999-12-31|2020-02-28
35513011|SI|2017-06-02|SI|2017-06-02|SI|2017-06-02|2020-02-28
34030670|SI|2020-02-05|SI|2016-11-30|SI|2020-02-05|2020-02-28
75431804|NO|9999-12-31|SI|2013-04-07|NO|9999-12-31|2020-02-28
37064908|NO|9999-12-31|SI|2015-04-27|NO|9999-12-31|2020-02-28
07589761|NO|9999-12-31|SI|2015-05-27|NO|9999-12-31|2020-02-28
68336878|SI|2019-07-16|SI|2019-07-16|SI|2019-07-16|2020-02-28
36647859|NO|9999-12-31|SI|2016-08-12|NO|9999-12-31|2020-02-28
10963645|NO|9999-12-31|SI|2015-01-20|NO|9999-12-31|2020-02-28
14873035|NO|9999-12-31|SI|2014-11-24|NO|9999-12-31|2020-02-28
09356568|NO|9999-12-31|NO|9999-12-31|SI|2019-07-23|2020-02-28
97415648|NO|9999-12-31|SI|2018-11-19|NO|9999-12-31|2020-02-28
86196797|SI|2017-05-19|SI|2017-05-19|SI|2017-04-21|2020-02-28
13431851|SI|2019-12-09|SI|2019-12-09|SI|2019-03-13|2020-02-28
21540305|NO|9999-12-31|NO|9999-12-31|SI|2018-02-27|2020-02-28
17957896|NO|9999-12-31|SI|2015-08-21|NO|9999-12-31|2020-02-28
22461614|NO|9999-12-31|NO|9999-12-31|SI|2018-06-22|2020-02-28
42922703|NO|9999-12-31|SI|2016-04-11|NO|9999-12-31|2020-02-28
28016135|NO|9999-12-31|SI|2012-09-05|NO|9999-12-31|2020-02-28
43978976|SI|2018-09-11|SI|2018-09-11|SI|2018-08-29|2020-02-28
79238820|SI|2019-02-09|SI|2016-01-15|SI|2019-02-09|2020-02-28
24914842|NO|9999-12-31|SI|2014-12-20|NO|9999-12-31|2020-02-28
84665474|NO|9999-12-31|SI|2015-12-17|NO|9999-12-31|2020-02-28
12161991|SI|2019-07-01|SI|2019-07-01|SI|2019-07-01|2020-02-28
82237228|NO|9999-12-31|NO|9999-12-31|SI|2019-01-11|2020-02-28
85596300|SI|2019-02-28|SI|2019-02-28|SI|2019-02-28|2020-02-28
11438414|SI|2016-10-13|SI|2016-10-13|SI|2016-10-13|2020-02-28
43790086|NO|9999-12-31|SI|2015-04-11|NO|9999-12-31|2020-02-28
08438579|NO|9999-12-31|SI|2008-10-01|NO|9999-12-31|2020-02-28
16806151|NO|9999-12-31|SI|2013-09-24|NO|9999-12-31|2020-02-28
38949159|SI|2018-10-17|SI|2018-10-17|SI|2018-10-17|2020-02-28
17750287|SI|2018-10-01|SI|2018-10-01|SI|2018-10-01|2020-02-28
87430742|NO|9999-12-31|NO|9999-12-31|SI|2019-04-04|2020-02-28
69781358|SI|2018-11-22|SI|2018-11-22|SI|2018-11-22|2020-02-28
39448643|NO|9999-12-31|SI|2013-12-11|NO|9999-12-31|2020-02-28
39774538|NO|9999-12-31|NO|9999-12-31|SI|2018-07-23|2020-02-28
75498175|NO|9999-12-31|SI|2013-09-16|NO|9999-12-31|2020-02-28
05022529|NO|9999-12-31|SI|2013-05-13|NO|9999-12-31|2020-02-28
97971665|NO|9999-12-31|NO|9999-12-31|SI|2017-06-28|2020-02-28
43680175|SI|2018-03-26|SI|2018-03-26|SI|2018-03-14|2020-02-28
72872151|SI|2018-04-26|SI|2018-04-26|SI|2017-09-15|2020-02-28
81779175|NO|9999-12-31|SI|2014-08-13|NO|9999-12-31|2020-02-28
73821658|SI|2019-01-15|SI|2019-01-15|SI|2019-01-15|2020-02-28
15587027|NO|9999-12-31|SI|2013-03-11|NO|9999-12-31|2020-02-28
75484901|NO|9999-12-31|NO|9999-12-31|SI|2018-01-26|2020-02-28
33923115|NO|9999-12-31|SI|2019-03-11|NO|9999-12-31|2020-02-28
37198972|SI|2018-09-11|SI|2018-09-11|SI|2018-06-13|2020-02-28
08145090|NO|9999-12-31|SI|2013-11-03|NO|9999-12-31|2020-02-28
02001086|NO|9999-12-31|SI|2014-04-21|NO|9999-12-31|2020-02-28
84373864|SI|2019-10-23|SI|2019-10-23|SI|2019-10-23|2020-02-28
78402519|SI|2018-08-20|SI|2018-08-20|SI|2018-08-20|2020-02-28
88162145|NO|9999-12-31|SI|2015-12-01|NO|9999-12-31|2020-02-28
88513908|NO|9999-12-31|SI|2013-06-19|NO|9999-12-31|2020-02-28
96502012|SI|2019-01-15|SI|2019-01-15|SI|2019-01-15|2020-02-28
09012473|NO|9999-12-31|SI|2015-05-08|NO|9999-12-31|2020-02-28
60504776|SI|2017-04-02|SI|2017-04-02|SI|2016-02-17|2020-02-28
56038789|SI|2018-10-17|SI|2018-10-17|SI|2018-10-17|2020-02-28
18472559|SI|2018-08-14|SI|2018-08-14|SI|2018-06-04|2020-02-28
04789126|NO|9999-12-31|SI|2018-10-29|NO|9999-12-31|2020-02-28
00633930|NO|9999-12-31|NO|9999-12-31|SI|2017-12-26|2020-02-28
68689957|NO|9999-12-31|SI|2017-01-31|NO|9999-12-31|2020-02-28
44055827|NO|9999-12-31|SI|2015-09-27|NO|9999-12-31|2020-02-28
69925510|SI|2018-01-22|SI|2018-01-22|SI|2018-01-22|2020-02-28
02714424|NO|9999-12-31|SI|2014-10-05|NO|9999-12-31|2020-02-28
55989227|SI|2019-12-02|SI|2019-12-02|SI|2019-12-02|2020-02-28
09465008|NO|9999-12-31|SI|2013-03-12|NO|9999-12-31|2020-02-28
91180069|SI|2018-01-03|SI|2018-01-03|SI|2016-08-02|2020-02-28
51779054|SI|2018-09-01|SI|2018-09-01|SI|2017-09-01|2020-02-28
54482998|SI|2019-04-02|SI|2019-04-02|SI|2019-04-02|2020-02-28
87727348|SI|2017-04-02|SI|2017-04-02|SI|2016-04-25|2020-02-28
31507414|SI|2019-07-25|SI|2019-07-25|SI|2017-01-19|2020-02-28
01652838|SI|2018-08-15|SI|2018-08-15|SI|2018-08-15|2020-02-28
43035290|NO|9999-12-31|SI|2015-08-26|NO|9999-12-31|2020-02-28
60640317|NO|9999-12-31|SI|2012-10-22|NO|9999-12-31|2020-02-28
15335614|SI|2019-07-30|SI|2018-10-03|SI|2019-07-30|2020-02-28
49575446|NO|9999-12-31|SI|2016-02-20|NO|9999-12-31|2020-02-28
95615774|NO|9999-12-31|SI|2013-07-30|NO|9999-12-31|2020-02-28
81271762|NO|9999-12-31|SI|2012-08-28|NO|9999-12-31|2020-02-28
45242615|NO|9999-12-31|SI|2013-12-12|NO|9999-12-31|2020-02-28
64511645|SI|2019-05-09|SI|2019-01-31|SI|2019-05-09|2020-02-28
99810751|SI|2019-10-16|SI|2019-10-16|SI|2019-10-16|2020-02-28
35878953|NO|9999-12-31|SI|2016-01-12|NO|9999-12-31|2020-02-28
21410311|SI|2019-09-27|SI|2019-09-27|SI|2019-09-27|2020-02-28
10081740|NO|9999-12-31|SI|2017-03-01|NO|9999-12-31|2020-02-28
02269829|SI|2018-08-21|SI|2018-08-21|SI|2017-11-27|2020-02-28
35869094|NO|9999-12-31|SI|2014-01-13|NO|9999-12-31|2020-02-28
07578395|NO|9999-12-31|SI|2013-07-24|NO|9999-12-31|2020-02-28
65991702|SI|2019-08-09|SI|2019-08-09|SI|2019-08-09|2020-02-28
74195891|NO|9999-12-31|SI|2016-12-10|NO|9999-12-31|2020-02-28
72706795|NO|9999-12-31|SI|2019-11-25|NO|9999-12-31|2020-02-28
45318495|NO|9999-12-31|SI|2019-05-07|NO|9999-12-31|2020-02-28
83801995|NO|9999-12-31|SI|2013-09-26|NO|9999-12-31|2020-02-28
77297977|NO|9999-12-31|SI|2015-01-25|NO|9999-12-31|2020-02-28
76533120|NO|9999-12-31|SI|2019-02-12|NO|9999-12-31|2020-02-28
76327555|SI|2019-07-12|SI|2019-07-12|SI|2019-07-12|2020-02-28
52974580|SI|2018-12-26|SI|2018-12-26|SI|2017-05-11|2020-02-28
73710335|NO|9999-12-31|NO|9999-12-31|SI|2016-06-02|2020-02-28
66530617|NO|9999-12-31|SI|2012-12-22|NO|9999-12-31|2020-02-28
72333119|SI|2019-01-07|SI|2019-01-07|SI|2018-12-12|2020-02-28
63686546|SI|2019-09-17|SI|2019-09-17|SI|2019-09-17|2020-02-28
72072295|NO|9999-12-31|SI|2016-01-06|NO|9999-12-31|2020-02-28
12126289|NO|9999-12-31|SI|2010-02-23|NO|9999-12-31|2020-02-28
02178240|SI|2018-11-08|SI|2018-11-08|SI|2018-10-29|2020-02-28
01009125|NO|9999-12-31|SI|2015-09-09|NO|9999-12-31|2020-02-28
13307370|NO|9999-12-31|SI|2013-02-01|NO|9999-12-31|2020-02-28
71690435|SI|2018-04-16|SI|2018-04-16|SI|2018-04-16|2020-02-28
44345968|NO|9999-12-31|SI|2012-12-05|NO|9999-12-31|2020-02-28
07320680|NO|9999-12-31|SI|2012-12-21|NO|9999-12-31|2020-02-28
76392928|SI|2019-09-30|SI|2019-09-30|SI|2019-09-30|2020-02-28
66190129|SI|2020-01-29|SI|2020-01-29|SI|2020-01-29|2020-02-28
31990114|NO|9999-12-31|SI|2016-05-24|NO|9999-12-31|2020-02-28
49698949|NO|9999-12-31|NO|9999-12-31|SI|2019-10-14|2020-02-28
83058402|SI|2017-04-18|SI|2017-04-18|SI|2016-12-23|2020-02-28
62779412|SI|2017-03-31|SI|2017-03-31|SI|2016-08-05|2020-02-28
82518322|NO|9999-12-31|SI|2009-01-13|NO|9999-12-31|2020-02-28
77418636|NO|9999-12-31|SI|2016-03-16|NO|9999-12-31|2020-02-28
31811990|NO|9999-12-31|NO|9999-12-31|SI|2016-05-27|2020-02-28
99095159|NO|9999-12-31|SI|2019-08-30|NO|9999-12-31|2020-02-28
